model,technique,shot,cap,aspect,n,mean_latency_s,precision,recall,f1,rouge1_model,rouge2_model,rougeL_model,rouge1_oracle,rouge2_oracle,rougeL_oracle,oracle_gap_rougeL
qwen35_2b,negative_aware,one_shot,capped,union,100,4.139070357856108,0.68608189033189,0.5553674401027847,0.6032320602740446,0.3097302041019995,0.1400691703268678,0.19822991819254818,0.4572351445534136,0.22956935690972696,0.3556033739881162,0.15737345579556825
qwen35_2b,negative_aware,one_shot,uncapped,approach,100,5.70450357376365,0.32255609830290255,0.9309859307359306,0.4276505771919755,0.09755102731553271,0.05570850807692988,0.08036984006561416,0.4897748197527478,0.29325174859619874,0.4461784208338833,0.36580858076826905
qwen35_2b,negative_aware,one_shot,uncapped,challenge,100,5.70450357376365,0.2892130139125077,0.6952579365079364,0.33703851939610446,0.13353026625329972,0.05441292811019273,0.10087778225810289,0.4220026765441394,0.226199582941474,0.37142590290099414,0.27054812064289135
qwen35_2b,negative_aware,one_shot,uncapped,outcome,100,5.70450357376365,0.5417875739165222,0.8681464646464647,0.5773972385733693,0.19819363616334587,0.10355130291549729,0.15586599042239122,0.49672704879223367,0.26550581130613354,0.4284715699350929,0.27260557951270153
qwen35_2b,negative_aware,one_shot,uncapped,union,100,5.70450357376365,0.4536741797470609,0.9311852658304737,0.5878521564445741,0.1640402828604505,0.08111314100831318,0.11230023741030541,0.4572351445534136,0.22956935690972696,0.3556033739881162,0.2433031365778109
qwen35_2b,salience_inference,one_shot,capped,approach,100,3.558320575717953,0.4525000000000001,0.4593924963924963,0.4386887263063733,0.21769715506555617,0.10699688760531786,0.16980049921410398,0.4897748197527478,0.29325174859619874,0.4461784208338833,0.27637792161977937
qwen35_2b,salience_inference,one_shot,capped,challenge,100,3.558320575717953,0.415,0.39639285714285705,0.3863851703851703,0.21768008448074716,0.08112969864075381,0.15797882434589436,0.4220026765441394,0.226199582941474,0.37142590290099414,0.21344707855509998
qwen35_2b,salience_inference,one_shot,capped,outcome,100,3.558320575717953,0.6208333333333332,0.5531269841269841,0.5634014874014871,0.2551728668994825,0.12368956594993412,0.19540969356562107,0.49672704879223367,0.26550581130613354,0.4284715699350929,0.23306187636947173
qwen35_2b,salience_inference,one_shot,capped,union,100,3.558320575717953,0.6916462981462977,0.5234229755116483,0.5847962444089385,0.3240488128122043,0.14367501077764278,0.20383485909674917,0.4572351445534136,0.22956935690972696,0.3556033739881162,0.1517685148913671
qwen35_2b,salience_inference,one_shot,uncapped,approach,100,4.2918429177696815,0.3089958059092935,0.8717994227994224,0.38586944098641696,0.09957133734862361,0.05381846864605901,0.08027902867159947,0.4897748197527478,0.29325174859619874,0.4461784208338833,0.3658993921622839
